month,qty,product
2016_12,12,AT11943004761
2017_01,15,AT11943004761
2017_02,8,AT11943004761
2017_03,16,AT11943004761
2017_04,20,AT11943004761
2017_05,12,AT11943004761
2017_06,11,AT11943004761
2017_07,9,AT11943004761
2017_08,20,AT11943004761
2017_09,13,AT11943004761
2017_10,7,AT11943004761
2017_11,14,AT11943004761
2017_12,23,AT11943004761
2018_01,1,AT11943004761
2018_02,6,AT11943004761
2018_03,19,AT11943004761
2018_04,13,AT11943004761
2018_05,11,AT11943004761
2018_06,17,AT11943004761
2018_07,14,AT11943004761
2018_08,18,AT11943004761
2018_09,21,AT11943004761
2018_10,26,AT11943004761
2018_11,18,AT11943004761
2018_12,11,AT11943004761
2019_01,12,AT11943004761
2019_02,26,AT11943004761
2016_01,50,AT11947607340
2016_02,44,AT11947607340
2016_03,45,AT11947607340
2016_04,51,AT11947607340
2016_05,59,AT11947607340
2016_06,57,AT11947607340
2016_07,37,AT11947607340
2016_08,53,AT11947607340
2016_09,95,AT11947607340
2016_10,36,AT11947607340
2016_11,51,AT11947607340
2016_12,18,AT11947607340
2017_01,42,AT11947607340
2017_02,28,AT11947607340
2017_03,34,AT11947607340
2017_04,49,AT11947607340
2017_05,79,AT11947607340
2017_06,39,AT11947607340
2017_07,33,AT11947607340
2017_08,67,AT11947607340
2017_09,51,AT11947607340
2017_10,56,AT11947607340
2017_11,81,AT11947607340
2017_12,43,AT11947607340
2018_01,69,AT11947607340
2018_02,37,AT11947607340
2018_03,150,AT11947607340
2018_04,72,AT11947607340
2018_05,63,AT11947607340
2018_06,83,AT11947607340
2018_07,31,AT11947607340
2018_08,72,AT11947607340
2018_09,90,AT11947607340
2018_10,99,AT11947607340
2018_11,86,AT11947607340
2018_12,47,AT11947607340
2019_01,57,AT11947607340
2019_02,50,AT11947607340
2016_01,81,AT11947607342
2016_02,91,AT11947607342
2016_03,67,AT11947607342
2016_04,100,AT11947607342
2016_05,73,AT11947607342
2016_06,93,AT11947607342
2016_07,83,AT11947607342
2016_08,54,AT11947607342
2016_09,88,AT11947607342
2016_10,60,AT11947607342
2016_11,62,AT11947607342
2016_12,45,AT11947607342
2017_01,72,AT11947607342
2017_02,52,AT11947607342
2017_03,54,AT11947607342
2017_04,71,AT11947607342
2017_05,52,AT11947607342
2017_06,71,AT11947607342
2017_07,64,AT11947607342
2017_08,98,AT11947607342
2017_09,73,AT11947607342
2017_10,74,AT11947607342
2017_11,54,AT11947607342
2017_12,60,AT11947607342
2018_01,52,AT11947607342
2018_02,50,AT11947607342
2018_03,39,AT11947607342
2018_04,36,AT11947607342
2018_05,33,AT11947607342
2018_06,29,AT11947607342
2018_07,28,AT11947607342
2018_08,33,AT11947607342
2018_09,29,AT11947607342
2018_10,59,AT11947607342
2018_11,47,AT11947607342
2018_12,21,AT11947607342
2019_01,21,AT11947607342
2019_02,68,AT11947607342
2016_01,6,AT11947608590
2016_02,6,AT11947608590
2016_03,12,AT11947608590
2016_04,8,AT11947608590
2016_05,4,AT11947608590
2016_06,16,AT11947608590
2016_07,12,AT11947608590
2016_08,10,AT11947608590
2016_09,57,AT11947608590
2016_10,10,AT11947608590
2016_11,18,AT11947608590
2016_12,8,AT11947608590
2017_01,13,AT11947608590
2017_02,9,AT11947608590
2017_03,11,AT11947608590
2017_04,9,AT11947608590
2017_05,8,AT11947608590
2017_06,14,AT11947608590
2017_07,8,AT11947608590
2017_08,4,AT11947608590
2017_09,12,AT11947608590
2017_10,3,AT11947608590
2017_11,18,AT11947608590
2017_12,5,AT11947608590
2018_01,4,AT11947608590
2018_02,10,AT11947608590
2018_03,17,AT11947608590
2018_04,21,AT11947608590
2018_05,25,AT11947608590
2018_06,23,AT11947608590
2018_07,20,AT11947608590
2018_08,22,AT11947608590
2018_09,30,AT11947608590
2018_10,50,AT11947608590
2018_11,25,AT11947608590
2018_12,12,AT11947608590
2019_01,40,AT11947608590
2019_02,31,AT11947608590
2016_01,26,AT11947608641
2016_02,17,AT11947608641
2016_03,15,AT11947608641
2016_04,25,AT11947608641
2016_05,20,AT11947608641
2016_06,19,AT11947608641
2016_07,16,AT11947608641
2016_08,24,AT11947608641
2016_09,25,AT11947608641
2016_10,25,AT11947608641
2016_11,40,AT11947608641
2016_12,14,AT11947608641
2017_01,19,AT11947608641
2017_02,8,AT11947608641
2017_03,31,AT11947608641
2017_04,31,AT11947608641
2017_05,22,AT11947608641
2017_06,20,AT11947608641
2017_07,162,AT11947608641
2017_08,24,AT11947608641
2017_09,32,AT11947608641
2017_10,26,AT11947608641
2017_11,45,AT11947608641
2017_12,19,AT11947608641
2018_01,29,AT11947608641
2018_02,18,AT11947608641
2018_03,17,AT11947608641
2018_04,8,AT11947608641
2018_05,18,AT11947608641
2018_06,17,AT11947608641
2018_07,12,AT11947608641
2018_08,15,AT11947608641
2018_09,35,AT11947608641
2018_10,88,AT11947608641
2018_11,26,AT11947608641
2018_12,18,AT11947608641
2019_01,18,AT11947608641
2019_02,20,AT11947608641
2016_01,69,AT11949595012
2016_02,36,AT11949595012
2016_03,30,AT11949595012
2016_04,14,AT11949595012
2016_05,32,AT11949595012
2016_06,25,AT11949595012
2016_07,33,AT11949595012
2016_08,28,AT11949595012
2016_09,11,AT11949595012
2016_10,25,AT11949595012
2016_11,23,AT11949595012
2016_12,19,AT11949595012
2017_01,23,AT11949595012
2017_02,62,AT11949595012
2017_03,33,AT11949595012
2017_04,35,AT11949595012
2017_05,14,AT11949595012
2017_06,54,AT11949595012
2017_07,25,AT11949595012
2017_08,29,AT11949595012
2017_09,26,AT11949595012
2017_10,23,AT11949595012
2017_11,48,AT11949595012
2017_12,18,AT11949595012
2018_01,56,AT11949595012
2018_02,5,AT11949595012
2018_03,30,AT11949595012
2018_04,21,AT11949595012
2018_05,39,AT11949595012
2018_06,8,AT11949595012
2018_07,22,AT11949595012
2018_08,47,AT11949595012
2018_09,29,AT11949595012
2018_10,15,AT11949595012
2018_11,64,AT11949595012
2018_12,8,AT11949595012
2019_01,77,AT11949595012
2019_02,69,AT11949595012
2016_01,16,AT11949595013
2016_02,51,AT11949595013
2016_03,26,AT11949595013
2016_04,27,AT11949595013
2016_05,30,AT11949595013
2016_06,26,AT11949595013
2016_07,31,AT11949595013
2016_08,12,AT11949595013
2016_09,31,AT11949595013
2016_10,12,AT11949595013
2016_11,21,AT11949595013
2016_12,18,AT11949595013
2017_01,16,AT11949595013
2017_02,22,AT11949595013
2017_03,26,AT11949595013
2017_04,27,AT11949595013
2017_05,19,AT11949595013
2017_06,25,AT11949595013
2017_07,19,AT11949595013
2017_08,26,AT11949595013
2017_09,26,AT11949595013
2017_10,31,AT11949595013
2017_11,42,AT11949595013
2017_12,16,AT11949595013
2018_01,24,AT11949595013
2018_02,26,AT11949595013
2018_03,35,AT11949595013
2018_04,19,AT11949595013
2018_05,44,AT11949595013
2018_06,24,AT11949595013
2018_07,22,AT11949595013
2018_08,33,AT11949595013
2018_09,38,AT11949595013
2018_10,23,AT11949595013
2018_11,27,AT11949595013
2018_12,18,AT11949595013
2019_01,19,AT11949595013
2019_02,22,AT11949595013
2016_01,91,AT11949595049
2016_02,39,AT11949595049
2016_03,41,AT11949595049
2016_04,25,AT11949595049
2016_05,65,AT11949595049
2016_06,88,AT11949595049
2016_07,23,AT11949595049
2016_08,16,AT11949595049
2016_09,14,AT11949595049
2016_10,16,AT11949595049
2016_11,22,AT11949595049
2016_12,12,AT11949595049
2017_01,37,AT11949595049
2017_02,40,AT11949595049
2017_03,52,AT11949595049
2017_04,11,AT11949595049
2017_05,18,AT11949595049
2017_06,28,AT11949595049
2017_07,53,AT11949595049
2017_08,16,AT11949595049
2017_09,31,AT11949595049
2017_10,37,AT11949595049
2017_11,38,AT11949595049
2017_12,5,AT11949595049
2018_01,9,AT11949595049
2018_02,14,AT11949595049
2018_03,51,AT11949595049
2018_04,17,AT11949595049
2018_05,19,AT11949595049
2018_06,28,AT11949595049
2018_07,14,AT11949595049
2018_08,13,AT11949595049
2018_09,34,AT11949595049
2018_10,20,AT11949595049
2018_11,36,AT11949595049
2018_12,7,AT11949595049
2019_01,30,AT11949595049
2019_02,11,AT11949595049
2016_01,58,AT11949595053
2016_02,41,AT11949595053
2016_03,38,AT11949595053
2016_04,18,AT11949595053
2016_05,27,AT11949595053
2016_06,33,AT11949595053
2016_07,14,AT11949595053
2016_08,44,AT11949595053
2016_09,69,AT11949595053
2016_10,57,AT11949595053
2016_11,49,AT11949595053
2016_12,22,AT11949595053
2017_01,37,AT11949595053
2017_02,48,AT11949595053
2017_03,34,AT11949595053
2017_04,28,AT11949595053
2017_05,26,AT11949595053
2017_06,24,AT11949595053
2017_07,15,AT11949595053
2017_08,32,AT11949595053
2017_09,41,AT11949595053
2017_10,39,AT11949595053
2017_11,27,AT11949595053
2017_12,27,AT11949595053
2018_01,47,AT11949595053
2018_02,21,AT11949595053
2018_03,40,AT11949595053
2018_04,28,AT11949595053
2018_05,17,AT11949595053
2018_06,20,AT11949595053
2018_07,11,AT11949595053
2018_08,33,AT11949595053
2018_09,47,AT11949595053
2018_10,104,AT11949595053
2018_11,123,AT11949595053
2018_12,95,AT11949595053
2019_01,73,AT11949595053
2019_02,35,AT11949595053
2016_01,48,AT11949595055
2016_02,17,AT11949595055
2016_03,43,AT11949595055
2016_04,28,AT11949595055
2016_05,19,AT11949595055
2016_06,18,AT11949595055
2016_07,26,AT11949595055
2016_08,31,AT11949595055
2016_09,37,AT11949595055
2016_10,64,AT11949595055
2016_11,35,AT11949595055
2016_12,55,AT11949595055
2017_01,38,AT11949595055
2017_02,14,AT11949595055
2017_03,22,AT11949595055
2017_04,24,AT11949595055
2017_05,33,AT11949595055
2017_06,17,AT11949595055
2017_07,22,AT11949595055
2017_08,20,AT11949595055
2017_09,24,AT11949595055
2017_10,19,AT11949595055
2017_11,22,AT11949595055
2017_12,12,AT11949595055
2018_01,22,AT11949595055
2018_02,22,AT11949595055
2018_03,26,AT11949595055
2018_04,20,AT11949595055
2018_05,17,AT11949595055
2018_06,5,AT11949595055
2018_07,15,AT11949595055
2018_08,10,AT11949595055
2018_09,12,AT11949595055
2018_10,5,AT11949595055
2018_11,6,AT11949595055
2018_12,6,AT11949595055
2019_01,9,AT11949595055
2019_02,6,AT11949595055
2016_01,49,AT11949595059
2016_02,54,AT11949595059
2016_03,47,AT11949595059
2016_04,64,AT11949595059
2016_05,46,AT11949595059
2016_06,50,AT11949595059
2016_07,39,AT11949595059
2016_08,37,AT11949595059
2016_09,54,AT11949595059
2016_10,35,AT11949595059
2016_11,34,AT11949595059
2016_12,27,AT11949595059
2017_01,22,AT11949595059
2017_02,34,AT11949595059
2017_03,59,AT11949595059
2017_04,33,AT11949595059
2017_05,27,AT11949595059
2017_06,28,AT11949595059
2017_07,11,AT11949595059
2017_08,38,AT11949595059
2017_09,81,AT11949595059
2017_10,43,AT11949595059
2017_11,62,AT11949595059
2017_12,53,AT11949595059
2018_01,63,AT11949595059
2018_02,36,AT11949595059
2018_03,29,AT11949595059
2018_04,32,AT11949595059
2018_05,6,AT11949595059
2018_06,2,AT11949595059
2018_07,7,AT11949595059
2018_08,13,AT11949595059
2018_09,99,AT11949595059
2018_10,134,AT11949595059
2018_11,44,AT11949595059
2018_12,4,AT11949595059
2019_01,4,AT11949595059
2019_02,11,AT11949595059
2016_01,29,AT11949595064
2016_02,23,AT11949595064
2016_03,29,AT11949595064
2016_04,25,AT11949595064
2016_05,7,AT11949595064
2016_06,20,AT11949595064
2016_07,9,AT11949595064
2016_08,19,AT11949595064
2016_09,17,AT11949595064
2016_10,18,AT11949595064
2016_11,19,AT11949595064
2016_12,13,AT11949595064
2017_01,13,AT11949595064
2017_02,19,AT11949595064
2017_03,30,AT11949595064
2017_04,17,AT11949595064
2017_05,15,AT11949595064
2017_06,24,AT11949595064
2017_07,22,AT11949595064
2017_08,10,AT11949595064
2017_09,9,AT11949595064
2017_10,18,AT11949595064
2017_11,10,AT11949595064
2017_12,13,AT11949595064
2018_01,19,AT11949595064
2018_02,19,AT11949595064
2018_03,12,AT11949595064
2018_04,10,AT11949595064
2018_05,7,AT11949595064
2018_06,8,AT11949595064
2018_07,6,AT11949595064
2018_08,6,AT11949595064
2018_09,7,AT11949595064
2018_10,17,AT11949595064
2018_11,16,AT11949595064
2018_12,12,AT11949595064
2019_01,15,AT11949595064
2019_02,7,AT11949595064
2016_01,11,AT11949595544
2016_02,14,AT11949595544
2016_03,41,AT11949595544
2016_04,54,AT11949595544
2016_05,50,AT11949595544
2016_06,45,AT11949595544
2016_07,43,AT11949595544
2016_08,52,AT11949595544
2016_09,79,AT11949595544
2016_10,52,AT11949595544
2016_11,160,AT11949595544
2016_12,48,AT11949595544
2017_01,44,AT11949595544
2017_02,43,AT11949595544
2017_03,41,AT11949595544
2017_04,57,AT11949595544
2017_05,40,AT11949595544
2017_06,59,AT11949595544
2017_07,70,AT11949595544
2017_08,72,AT11949595544
2017_09,79,AT11949595544
2017_10,98,AT11949595544
2017_11,130,AT11949595544
2017_12,124,AT11949595544
2018_01,95,AT11949595544
2018_02,88,AT11949595544
2018_03,62,AT11949595544
2018_04,82,AT11949595544
2018_05,13,AT11949595544
2018_06,42,AT11949595544
2018_07,2,AT11949595544
2018_08,11,AT11949595544
2018_09,40,AT11949595544
2018_10,37,AT11949595544
2018_11,55,AT11949595544
2018_12,149,AT11949595544
2019_01,10,AT11949595544
2019_02,9,AT11949595544
2016_01,55,AT11949595619
2016_02,81,AT11949595619
2016_03,105,AT11949595619
2016_04,49,AT11949595619
2016_05,80,AT11949595619
2016_06,107,AT11949595619
2016_07,38,AT11949595619
2016_08,89,AT11949595619
2016_09,97,AT11949595619
2016_10,49,AT11949595619
2016_11,96,AT11949595619
2016_12,66,AT11949595619
2017_01,95,AT11949595619
2017_02,32,AT11949595619
2017_03,67,AT11949595619
2017_04,75,AT11949595619
2017_05,29,AT11949595619
2017_06,135,AT11949595619
2017_07,86,AT11949595619
2017_08,74,AT11949595619
2017_09,60,AT11949595619
2017_10,50,AT11949595619
2017_11,72,AT11949595619
2017_12,54,AT11949595619
2018_01,30,AT11949595619
2018_02,48,AT11949595619
2018_03,14,AT11949595619
2018_04,49,AT11949595619
2018_05,31,AT11949595619
2018_06,52,AT11949595619
2018_07,37,AT11949595619
2018_08,34,AT11949595619
2018_09,32,AT11949595619
2018_10,38,AT11949595619
2018_11,61,AT11949595619
2018_12,17,AT11949595619
2019_01,33,AT11949595619
2019_02,26,AT11949595619
2016_01,16,AT11949597107
2016_02,25,AT11949597107
2016_03,76,AT11949597107
2016_04,153,AT11949597107
2016_05,31,AT11949597107
2016_06,163,AT11949597107
2016_07,48,AT11949597107
2016_08,37,AT11949597107
2016_09,45,AT11949597107
2016_10,40,AT11949597107
2016_11,41,AT11949597107
2016_12,26,AT11949597107
2017_01,32,AT11949597107
2017_02,30,AT11949597107
2017_03,27,AT11949597107
2017_04,20,AT11949597107
2017_05,26,AT11949597107
2017_06,24,AT11949597107
2017_07,20,AT11949597107
2017_08,26,AT11949597107
2017_09,33,AT11949597107
2017_10,24,AT11949597107
2017_11,37,AT11949597107
2017_12,17,AT11949597107
2018_01,31,AT11949597107
2018_02,24,AT11949597107
2018_03,25,AT11949597107
2018_04,17,AT11949597107
2018_05,11,AT11949597107
2018_06,8,AT11949597107
2018_07,7,AT11949597107
2018_08,13,AT11949597107
2018_09,26,AT11949597107
2018_10,42,AT11949597107
2018_11,26,AT11949597107
2018_12,9,AT11949597107
2019_01,16,AT11949597107
2019_02,10,AT11949597107
2016_01,83,AT11949597109
2016_02,35,AT11949597109
2016_03,46,AT11949597109
2016_04,44,AT11949597109
2016_05,49,AT11949597109
2016_06,64,AT11949597109
2016_07,35,AT11949597109
2016_08,25,AT11949597109
2016_09,78,AT11949597109
2016_10,72,AT11949597109
2016_11,156,AT11949597109
2016_12,80,AT11949597109
2017_01,213,AT11949597109
2017_02,216,AT11949597109
2017_03,140,AT11949597109
2017_04,333,AT11949597109
2017_05,84,AT11949597109
2017_06,83,AT11949597109
2017_07,63,AT11949597109
2017_08,41,AT11949597109
2017_09,62,AT11949597109
2017_10,58,AT11949597109
2017_11,302,AT11949597109
2017_12,18,AT11949597109
2018_01,165,AT11949597109
2018_02,24,AT11949597109
2018_03,48,AT11949597109
2018_04,26,AT11949597109
2018_05,27,AT11949597109
2018_06,77,AT11949597109
2018_07,90,AT11949597109
2018_08,34,AT11949597109
2018_09,29,AT11949597109
2018_10,77,AT11949597109
2018_11,33,AT11949597109
2018_12,88,AT11949597109
2019_01,36,AT11949597109
2019_02,98,AT11949597109
2016_01,33,CZ10911046001
2016_02,7,CZ10911046001
2016_03,21,CZ10911046001
2016_04,10,CZ10911046001
2016_05,36,CZ10911046001
2016_06,31,CZ10911046001
2016_07,34,CZ10911046001
2016_08,34,CZ10911046001
2016_09,27,CZ10911046001
2016_10,39,CZ10911046001
2016_11,34,CZ10911046001
2016_12,33,CZ10911046001
2017_01,46,CZ10911046001
2017_02,19,CZ10911046001
2017_03,47,CZ10911046001
2017_04,15,CZ10911046001
2017_05,21,CZ10911046001
2017_06,37,CZ10911046001
2017_07,16,CZ10911046001
2017_08,23,CZ10911046001
2017_09,19,CZ10911046001
2017_10,46,CZ10911046001
2017_11,25,CZ10911046001
2017_12,23,CZ10911046001
2018_01,32,CZ10911046001
2018_02,16,CZ10911046001
2018_03,27,CZ10911046001
2018_04,22,CZ10911046001
2018_05,24,CZ10911046001
2018_06,10,CZ10911046001
2018_07,25,CZ10911046001
2018_08,21,CZ10911046001
2018_09,24,CZ10911046001
2018_10,24,CZ10911046001
2018_11,21,CZ10911046001
2018_12,18,CZ10911046001
2019_01,37,CZ10911046001
2019_02,6,CZ10911046001
2016_01,171,CZ10913102337
2016_02,54,CZ10913102337
2016_03,61,CZ10913102337
2016_04,54,CZ10913102337
2016_05,65,CZ10913102337
2016_06,84,CZ10913102337
2016_07,60,CZ10913102337
2016_08,72,CZ10913102337
2016_09,78,CZ10913102337
2016_10,78,CZ10913102337
2016_11,284,CZ10913102337
2016_12,94,CZ10913102337
2017_01,48,CZ10913102337
2017_02,66,CZ10913102337
2017_03,26,CZ10913102337
2017_04,56,CZ10913102337
2017_05,56,CZ10913102337
2017_06,66,CZ10913102337
2017_07,67,CZ10913102337
2017_08,107,CZ10913102337
2017_09,183,CZ10913102337
2017_10,197,CZ10913102337
2017_11,295,CZ10913102337
2017_12,100,CZ10913102337
2018_01,91,CZ10913102337
2018_02,132,CZ10913102337
2018_03,66,CZ10913102337
2018_04,177,CZ10913102337
2018_05,105,CZ10913102337
2018_06,158,CZ10913102337
2018_07,104,CZ10913102337
2018_08,173,CZ10913102337
2018_09,103,CZ10913102337
2018_10,232,CZ10913102337
2018_11,365,CZ10913102337
2018_12,9,CZ10913102337
2019_01,62,CZ10913102337
2019_02,131,CZ10913102337
2016_01,275,CZ10914339059
2016_02,126,CZ10914339059
2016_03,9,CZ10914339059
2016_04,112,CZ10914339059
2016_05,44,CZ10914339059
2016_06,79,CZ10914339059
2016_07,74,CZ10914339059
2016_08,84,CZ10914339059
2016_09,151,CZ10914339059
2016_10,56,CZ10914339059
2016_11,171,CZ10914339059
2016_12,15,CZ10914339059
2017_01,48,CZ10914339059
2017_02,65,CZ10914339059
2017_03,48,CZ10914339059
2017_04,9,CZ10914339059
2017_05,27,CZ10914339059
2017_06,34,CZ10914339059
2017_07,16,CZ10914339059
2017_08,72,CZ10914339059
2017_09,8,CZ10914339059
2017_10,29,CZ10914339059
2017_11,24,CZ10914339059
2017_12,21,CZ10914339059
2018_01,38,CZ10914339059
2018_02,16,CZ10914339059
2018_03,24,CZ10914339059
2018_04,3,CZ10914339059
2018_05,12,CZ10914339059
2018_06,35,CZ10914339059
2018_07,18,CZ10914339059
2018_08,29,CZ10914339059
2018_09,21,CZ10914339059
2018_10,17,CZ10914339059
2018_11,14,CZ10914339059
2018_12,12,CZ10914339059
2019_01,5,CZ10914339059
2019_02,4,CZ10914339059
2016_01,112,CZ10914339120
2016_02,154,CZ10914339120
2016_03,87,CZ10914339120
2016_04,48,CZ10914339120
2016_05,95,CZ10914339120
2016_06,113,CZ10914339120
2016_07,85,CZ10914339120
2016_08,120,CZ10914339120
2016_09,69,CZ10914339120
2016_10,110,CZ10914339120
2016_11,318,CZ10914339120
2016_12,51,CZ10914339120
2017_01,301,CZ10914339120
2017_02,61,CZ10914339120
2017_03,275,CZ10914339120
2017_04,42,CZ10914339120
2017_05,59,CZ10914339120
2017_06,26,CZ10914339120
2017_07,105,CZ10914339120
2017_08,132,CZ10914339120
2017_09,152,CZ10914339120
2017_10,70,CZ10914339120
2017_11,244,CZ10914339120
2017_12,107,CZ10914339120
2018_01,106,CZ10914339120
2018_02,25,CZ10914339120
2018_03,83,CZ10914339120
2018_04,66,CZ10914339120
2018_05,145,CZ10914339120
2018_06,121,CZ10914339120
2018_07,108,CZ10914339120
2018_08,132,CZ10914339120
2018_09,86,CZ10914339120
2018_10,121,CZ10914339120
2018_11,33,CZ10914339120
2018_12,88,CZ10914339120
2019_01,21,CZ10914339120
2019_02,81,CZ10914339120
2016_01,251,CZ10914339132
2016_02,91,CZ10914339132
2016_03,77,CZ10914339132
2016_04,93,CZ10914339132
2016_05,274,CZ10914339132
2016_06,58,CZ10914339132
2016_07,55,CZ10914339132
2016_08,121,CZ10914339132
2016_09,126,CZ10914339132
2016_10,148,CZ10914339132
2016_11,246,CZ10914339132
2016_12,45,CZ10914339132
2017_01,92,CZ10914339132
2017_02,73,CZ10914339132
2017_03,72,CZ10914339132
2017_04,72,CZ10914339132
2017_05,87,CZ10914339132
2017_06,49,CZ10914339132
2017_07,108,CZ10914339132
2017_08,153,CZ10914339132
2017_09,102,CZ10914339132
2017_10,113,CZ10914339132
2017_11,204,CZ10914339132
2017_12,11,CZ10914339132
2018_01,117,CZ10914339132
2018_02,218,CZ10914339132
2018_03,84,CZ10914339132
2018_04,68,CZ10914339132
2018_05,71,CZ10914339132
2018_06,49,CZ10914339132
2018_07,58,CZ10914339132
2018_08,76,CZ10914339132
2018_09,22,CZ10914339132
2018_10,113,CZ10914339132
2018_11,8,CZ10914339132
2018_12,22,CZ10914339132
2019_01,6,CZ10914339132
2019_02,114,CZ10914339132
2016_01,22,CZ10914532114
2016_02,9,CZ10914532114
2016_03,15,CZ10914532114
2016_04,14,CZ10914532114
2016_05,16,CZ10914532114
2016_06,15,CZ10914532114
2016_07,14,CZ10914532114
2016_08,20,CZ10914532114
2016_09,21,CZ10914532114
2016_10,22,CZ10914532114
2016_11,43,CZ10914532114
2016_12,8,CZ10914532114
2017_01,22,CZ10914532114
